,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.3390/ma11010033,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/ma11010033,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c2jm32234j,MO 65409 USA,Missouri Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY,6.626,2012-09-05,91,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c2jm32234j,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b01615,Peoples R China,Soochow Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2019-08-02,8,NaN,0.99,NaN,"The as-prepared Pd/F, N-doping G-3 catalyst shows a four-electron oxygen reduction pathway with large half-wave potential of 0.87 V and high onset potential of 0.99 V in 0.1 M KOH","Normal,only alkaline.",0,1,0,C,N,Pd,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cattod.2008.02.012,PA 15129 USA,Parsons,CATALYSIS TODAY,6.562,2008-07-31,86,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cattod.2008.02.012,NaN,NaN,NaN,Al,C,La,O,P,Rh,S,Sr,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1246/cl.1998.429,Japan,Kitami Inst Technol,CHEMISTRY LETTERS,1.715,1998-05-01,12,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1246/cl.1998.429,NaN,NaN,NaN,Al,C,Co,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ta02897d,Peoples R China,Univ Sci & Technol China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2018-12-28,30,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8ta02897d,NaN,NaN,NaN,C,N,P,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/dt9930002353,"WROCLAW UNIV,INST CHEM,14F JOLIOT CURIE,PL-50383 WROCLAW,POLAND","WROCLAW UNIV,INST CHEM,14F JOLIOT CURIE,PL-50383 WROCLAW,POLAND",JOURNAL OF THE CHEMICAL SOCIETY-DALTON TRANSACTIONS,2.31,1993-08-07,30,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/dt9930002353,NaN,NaN,NaN,Cl,Ti,V,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2014.08.100,Lithuania,Ctr Phys Sci & Technol,JOURNAL OF POWER SOURCES,9.794,2014-12-25,19,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jpowsour.2014.08.100,NaN,NaN,NaN,Au,Ni,O,Ti,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,10.1021/acsami.7b09213,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsami.7b09213,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2021.01.0322095-4956/,Peoples R China,Chinese Acad Sci,JOURNAL OF ENERGY CHEMISTRY,13.599,2021-06-12,12,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jechem.2021.01.0322095-4956/,NaN,NaN,NaN,C,Co,Fe,Ir,O,Zn,None,None,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-020-19599-8,Japan,Grad Univ,NATURE COMMUNICATIONS,17.694,2020-12-17,99,0.82,0.91,NaN,"Fe-SAC serves as an efficient oxygen reduction catalyst with half-wave potentials of 0.91 and 0.82V (versus reversible hydrogen electrode) in alkaline and acid solutions, respectively","Normal,acid and alkaline.",0,0,0,F,Fe,N,S,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jallcom.2020.156160,Taiwan,Natl Tsing Hua Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2020-08-31,7,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jallcom.2020.156160,NaN,NaN,NaN,Ir,Pd,None,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/bkcs.12260,South Korea,Catholic Univ Korea,BULLETIN OF THE KOREAN CHEMICAL SOCIETY,1.241,2021-03-28,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/bkcs.12260,NaN,NaN,NaN,Co,Mn,O,None,None,None,None,None,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acs.energyfuels.0c00220,Saudi Arabia,King Fahd Univ Petr & Minerals,ENERGY & FUELS,4.654,2020-08-12,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.energyfuels.0c00220,NaN,NaN,NaN,Al,B,Ce,N,O,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12598-020-01442-0,Peoples R China,Soochow Univ,RARE METALS,6.318,2020-06-15,17,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s12598-020-01442-0,NaN,NaN,NaN,C,O,Pb,Pd,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.tsf.2019.137678,South Korea,Kumoh Natl Inst Technol,THIN SOLID FILMS,2.358,2019-12-24,7,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.tsf.2019.137678,NaN,NaN,NaN,O,P,S,Zn,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1002/celc.202200479,Germany,RVVTH Aachen Univ,CHEMELECTROCHEM,4.782,2022-09-11,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/celc.202200479,NaN,NaN,NaN,Fe,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1.3435272,IN 46202 USA,Indiana Univ Purdue Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2010-01-01,34,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/1.3435272,NaN,NaN,NaN,B,C,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/S1381-1169(00)00070-4,Netherlands,Stratingh Inst Chem & Chem Engn,JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL,5.008,2000-09-08,84,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/S1381-1169(00)00070-4,NaN,NaN,NaN,Al,Cu,N,O,Pd,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.matlet.2019.03.003,Bangladesh,Univ Dhaka,MATERIALS LETTERS,3.574,2019-04-02,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.matlet.2019.03.003,NaN,NaN,NaN,Ag,Co,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.143704,Peoples R China,Sichuan Univ,APPLIED SURFACE SCIENCE,7.392,2019-10-18,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apsusc.2019.143704,NaN,NaN,NaN,C,Ni,Pd,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.1181712jes,Canada,Mem Univ Newfoundland,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2017-12-06,13,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/2.1181712jes,NaN,NaN,NaN,Pt,Ru,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/smtd.201900274,Singapore,Nanyang Technol Univ,SMALL METHODS,15.367,2020-06-01,36,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/smtd.201900274,NaN,NaN,NaN,C,Mo,S,None,None,None,None,None,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/cssc.201500704,Australia,Australian Natl Univ,CHEMSUSCHEM,9.14,2016-01-27,28,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/cssc.201500704,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.125769,Peoples R China,Southeast Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2020-10-27,9,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cej.2020.125769,NaN,NaN,NaN,Fe,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acs.langmuir.8b01838,Sweden,Chalmers Univ Technol,LANGMUIR,4.331,2018-12-28,14,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.langmuir.8b01838,NaN,NaN,NaN,C,O,None,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smtd.201800439,Australia,Griffith Univ,SMALL METHODS,15.367,2019-10-04,24,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/smtd.201800439,NaN,NaN,NaN,C,Co,N,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.0321807jes,England,Univ Southampton,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2018-08-22,5,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/2.0321807jes,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.powtec.2007.05.030,Peoples R China,Tsinghua Univ,POWDER TECHNOLOGY,5.64,2008-03-10,23,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.powtec.2007.05.030,NaN,NaN,NaN,O,Si,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ra06161k,Peoples R China,Hohai Univ,RSC ADVANCES,4.036,2018-11-22,3,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8ra06161k,NaN,NaN,NaN,O,S,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.carbon.2013.08.062,NY 10031 USA,CUNY City Coll,CARBON,11.307,2013-12-25,46,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.carbon.2013.08.062,NaN,NaN,NaN,C,S,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/0926-3373(94)00056-5,NaN,NaN,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,1995-04-01,27,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/0926-3373(94)00056-5,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1nr03257g,Peoples R China,Lanzhou Univ,NANOSCALE,8.307,2021-08-18,6,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/d1nr03257g,NaN,NaN,NaN,C,Co,F,Ni,O,W,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/0039-6028(93)90892-N,USA,"EASTMAN KODAK CO,CORP RES LABS,ROCHESTER,NY 14650",SURFACE SCIENCE,2.07,1993-05-20,100,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/0039-6028(93)90892-N,NaN,NaN,NaN,B,C,N,O,Re,Rh,Ru,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2021.165799,Peoples R China,Shenyang Aerosp Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2022-08-11,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jallcom.2021.165799,NaN,NaN,NaN,B,C,Ni,P,None,None,None,None,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2018.03.274,India,Univ Kerala,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2018-12-28,15,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jallcom.2018.03.274,NaN,NaN,NaN,Ce,O,P,Ru,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s100960000340,Norway,Vestfold Sentralsykehus,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,5.103,2000-09-01,11,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s100960000340,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/chem.201705521,Peoples R China,South China Univ Technol,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2018-12-28,10,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/chem.201705521,NaN,NaN,NaN,Ag,C,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2021.06.019,Peoples R China,Univ Sci & Technol China,JOURNAL OF ENERGY CHEMISTRY,13.599,2021-10-10,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jechem.2021.06.019,NaN,NaN,NaN,Co,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s40843-021-1668-0,Peoples R China,Heilongjiang Univ,SCIENCE CHINA-MATERIALS,8.64,2021-06-11,6,NaN,NaN,NaN,"The optimized CoNi-NCT shows remarkable ORR catalytic activity with an half-wave potential (E-1/2) of 0.83 V, an onset potential (E-onset) of 0.97 V, and superior durability, all of which surpass the commercial Pt/C catalysts",No pH key word.10.1007/s40843-021-1668-0,NaN,NaN,NaN,C,Co,Ni,O,None,None,None,None,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/chem.202101786,Peoples R China,Northeastern Univ,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2021-09-29,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/chem.202101786,NaN,NaN,NaN,Co,Ni,O,S,Zn,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
