Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
1,10.1039/d1ta04713b,Peoples R China,Dalian Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,10/2/2021,8,165,209,NaN,"Thanks to the unique hierarchical structure, CoP-MnP synergism, and superhydrophilicity and superaerophobicity of the CoMnP/Ni2P/NF arrays, the optimized CoMnP/Ni2P/NF shows high activity for the hydrogen evolution reaction (HER) and oxygen evolution reac","Normal,acid and alkaline.",1,1,0,Ni,Co,Mn,P,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,10.1039/d1ta02149d,South Korea,Pohang Univ Sci & Technol POSTECH,JOURNAL OF MATERIALS CHEMISTRY A,14.511,5/17/2021,10,NaN,234,NaN,"As an alkaline oxygen evolution reaction (OER) catalyst, NiFeVP showed a low overpotential of 234 mV to generate 10 mA cm(-2) compared to NiFeP (249 mV) with a Tafel slope of 34.4 mV dec(-1)","Normal,only alkaline.",1,1,0,Co,Fe,Ni,O,P,V,None,None,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d1qi00500f,Peoples R China,Shandong Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,7/11/2021,6,NaN,296,NaN,"Herein, we report a novel approach to fabricate 1D nitrogen-doped carbon coated ternary NiCo2O4 nanorods (NiCo2O4@NC) derived from metal-organic frameworks (MOFs), which display a low overpotential (eta approximate to 296 mV @10 mA cm(-2)), a small Tafel slope (53 mV dec(-1)) and excellent durability for OER in an alkaline medium, which is higher than for a commercially available Ir/C electrocatalyst (eta approximate to 350 mV @10 mA cm(-2))","Normal,only alkaline.",1,1,0,C,Co,N,Ni,O,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d1nj00613d,Peoples R China,Jiangnan Univ,NEW JOURNAL OF CHEMISTRY,3.925,5/17/2021,3,NaN,311,NaN,"The well-defined Co2P@CoNPC hybrids exhibited good electro-catalytic performance in oxygen evolution reactions (OERs), which afford low overpotential in 1.0 M KOH on a glass carbon electrode (eta@10 mA cm(-2) = 311 mV) with a Tafel slope of 78 mV dec(-1), attributing to the synergistic effects of stabilized Co2P and heteroatom-doped two-dimensional carbon nanosheets.","Normal,only alkaline.",1,0,0,C,Co,N,P,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d1dt03023j,Peoples R China,Hubei Normal Univ,DALTON TRANSACTIONS,4.569,10/13/2021,12,NaN,175,NaN,Ni3S2@Ni2P/MoS2 only requires a low overpotential (eta(10)) of 175 mV at a current density of 10 mA cm(-2) in 1.0 M KOH solution and the stable duration exceeds 40 h,"Normal,only alkaline.",0,0,0,Ni,P,S,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,10.1039/d0ta09892b,Peoples R China,Shaanxi Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2/24/2021,10,NaN,293,NaN,The newly synthesized YS-PBA exhibited outstanding OER performance with a low overpotential of 293 mV to deliver a current density of 10 mA cm(-2) and long-term durability (120 h) in alkaline media,"Normal,only alkaline.",1,0,0,I,P,V,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0ta08631b,Peoples R China,Shandong First Med Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2/10/2021,9,NaN,231,NaN,"It shows excellent activity for both the oxygen and hydrogen evolution reactions in alkaline solution, which only require overpotentials of 231 +/- 3 mV and 86 +/- 8 mV to deliver 10 mA cm(-2), respectively","Normal,only alkaline.",0,1,0,Fe,Ni,O,P,Ru,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0ra05950a,Peoples R China,Beijing Univ Chem Technol,RSC ADVANCES,4.036,9/1/2020,9,NaN,269,NaN,The Co3O4@CoWP/CC electrode achieves a current density of 10 mA cm(-2)at a low overpotential of 269 mV for the OER and -10 mA cm(-2)at 118 mV for the HER in 1.0 M KOH solution,"Normal,only alkaline.",1,1,0,C,Co,O,P,W,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0qm00635a,Peoples R China,Fudan Univ,MATERIALS CHEMISTRY FRONTIERS,8.683,3/17/2021,12,NaN,256,NaN,"The optimal MoP/NiFeP HSs present efficient bifunctional electrocatalytic performance with low overpotentials of 73 and 256 mV to achieve 10 mA cm(-2) for the HER and OER in 1 M KOH, respectively","Normal,only alkaline.",1,1,0,Fe,Ni,P,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0nj04934d,Peoples R China,Jiangsu Univ,NEW JOURNAL OF CHEMISTRY,3.925,1/11/2021,4,NaN,295,NaN,"The optimized precatalyst shows an excellent electrocatalytic performance, delivering a current density of 10 mA cm(-2) at a low overpotential of 295 mV with a small Tafel slope of 61.3 mV dec(-1) in 1 M KOH","Normal,only alkaline.",1,0,0,C,Fe,Co,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0na00648c,Peoples R China,Yangzhou Univ,NANOSCALE ADVANCES,5.598,1/11/2021,3,NaN,344,NaN,"The Mo-N-CNT achieves a current density of 10 mA cm(-2) with an overpotential of 344 mV, Tafel slope of 64 mV dec(-1), and current density retention of 79% during the oxidation in an alkaline electrolyte for 80 h","Normal,only alkaline.",1,0,0,C,Mo,N,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9ta09283h,Peoples R China,Harbin Inst Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,11/19/2019,113,NaN,246,NaN,"As a result, the overpotentials at a current density of 10 mA cm(-2) are 58 and 246 mV for the hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) in 1 M KOH, respectively","Normal,only alkaline.",1,1,0,Co,Ni,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9ta06704c,Peoples R China,HUST,JOURNAL OF MATERIALS CHEMISTRY A,14.511,9/4/2019,27,NaN,210,NaN,"The as-formed oxygen-abundant FePi/NiFeP synergy contributes to the enhanced catalytic activity, which requires only 210 mV and 270 mV to achieve 10 mA cm(-2) and 100 mA cm(-2) in 1.0 M KOH, respectively","Normal,only alkaline.",1,1,0,Fe,Ni,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,10.1039/c9ta01347d,Peoples R China,Nanjing Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/9/2019,33,NaN,266,NaN,"By adjusting the atomic ratios of Co/Fe elements, we found that the Co3Fe1N/graphene catalyst exhibited the highest activity for the OER under alkaline conditions among the CoxFeyN/graphene samples, showing the lowest overpotential of 266 mV at 10 mA cm(-","Normal,only alkaline.",1,0,0,C,Co,Fe,N,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9se00928k,Peoples R China,Jilin Univ,SUSTAINABLE ENERGY & FUELS,6.813,1/6/2020,7,NaN,226,NaN,"Low overpotentials of 256, 271, and 226 mV at 10 mA cm(-2) can be achieved over FeCoCuOx supported on a GCE, a Pt electrode, and Ni foam, respectively, in an alkaline electrolyte","Normal,only alkaline.",1,1,0,Ni,Fe,Cu,Co,O,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,10.1039/c9se00228f,Peoples R China,Beijing Univ Posts & Telecommun,SUSTAINABLE ENERGY & FUELS,6.813,8/8/2019,41,NaN,203,NaN,"Benefiting from the well-exposed electroactive sites, fast transport of catalysis-relevant species and strong synergistic catalytic effect between NiS and MoS2, the as-prepared NiS-MoS2 HNSAs/CC exhibits excellent electrocatalytic performance for water splitting in 1 mol L-1 KOH, presenting an overpotential of 106 mV for the hydrogen evolution reaction and 203 mV for the oxygen evolution reaction at 10 mA cm(-2), and superior kinetics for them with a Tafel slope of 56.7 and 77.4 mV dec(-1), respectively","Normal,only alkaline.",1,1,0,C,Mo,Ni,S,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9ra07535f,Peoples R China,Univ Sci & Technol Beijing,RSC ADVANCES,4.036,2/12/2020,3,NaN,321,NaN,"In particular, Au@Co2P has a small overpotential of 321 mV at 10 mA cm(-2) in 1 M KOH aqueous solution at room temperature, which is about 95 mV less than pure Co2P","Normal,only alkaline.",1,1,0,Au,Co,P,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9qi01367a,Peoples R China,Chinese Acad Sci,INORGANIC CHEMISTRY FRONTIERS,7.779,1/3/2020,15,NaN,259,NaN,"Benefiting from the dual-modified electronic structure of the surface active sites of NiFe-LDHs, the as-obtained catalyst showed excellent electrocatalytic activity for the OER, only demanding a low overpotential of 259 mV to achieve 10 mA cm(-2) in 1.0 M KOH.","Normal,only alkaline.",1,0,0,Fe,Ni,None,None,None,None,None,None,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,10.1039/c9qi00325h,Peoples R China,Zhejiang Sci Tech Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,8/26/2019,49,NaN,315,NaN,The abundant oxygen vacancy containing Co3O4 quantum dots exhibit excellent catalytic activity for the OER with a lower overpotential (315 mV at 10 mA cm(-2)) along with faster reaction kinetics (Tafel slope of 49 mV dec(-1)) in alkaline medium,"Normal,only alkaline.",1,0,0,Co,O,None,None,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9nr07967j,Peoples R China,Huazhong Univ Sci & Technol,NANOSCALE,8.307,12/9/2019,25,NaN,271,NaN,"The hybrid NiCoP/C@FeOOH catalyst exhibits very high OER activity with a low overpotential of 271 mV for producing a current density of 10 mA cm(-2) in 1 M KOH aqueous solution, markedly surpassing the individual counterparts of pure NiCoP/C nanocages and bare FeOOH","Normal,only alkaline.",1,0,0,Fe,O,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9dt04633j,Peoples R China,China Univ Petr,DALTON TRANSACTIONS,4.569,6/12/2020,18,NaN,274,NaN,"As expected, the as-prepared 2D NiFe0.1O nanosheets with grain boundary defects exhibit enhanced OER activity (274 mV@10 mA cm(-2)) compared with the oxide electrocatalyst reported in 1.0 M KOH owing to the advantages of abundant active sites","Normal,only alkaline.",1,0,0,Fe,Ni,O,None,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c8ta00622a,Peoples R China,Tianjin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,87,NaN,245,NaN,"Owing to the bicontinuous nanostructure, amorphous atomic arrangement, metallic nature, and the substitution of Ni by Fe, np-(Ni0.67Fe0.33)(4)P-5 exhibits excellent catalytic performance with the overpotentials of 245 mV and 120 mV at the current density ","Normal,only alkaline.",1,1,0,Fe,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,10.1039/c8qi01335g,Peoples R China,Univ Jinan,INORGANIC CHEMISTRY FRONTIERS,7.779,6/4/2019,27,NaN,277,NaN,The as-prepared sample obtained by using optimized preparation conditions exhibits outstanding HER and OER activities in alkaline solution with an overpotential of 184 mV for the HER and 277 mV for the OER with a current density of 10 mA cm(-2) and long-term durability with a 10 h continuous test,"Normal,only alkaline.",1,1,0,C,N,Ni,None,None,None,None,None,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c8nr10521a,Peoples R China,Nanjing Univ,NANOSCALE,8.307,6/6/2019,31,NaN,270,NaN,"By optimizing the doping ratio of the Fe atoms, the Co0.8Fe0.2P nanosheets showed the best OER performance with a small overpotential of 270 mV versus a rotating hydrogen electrode at a current density of 10 mA cm(-2) and low Tafel slope of 50 mV dec(-1) in an alkaline electrolyte","Normal,only alkaline.",1,0,0,Co,Fe,P,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c8nr07719c,Peoples R China,Fuzhou Univ,NANOSCALE,8.307,12/28/2018,20,NaN,304,NaN,"Furthermore, when used as an OER catalyst, the Co-Sn-Se nanocages also exhibit outstanding electrocatalytic activity in terms of their low overpotential of 304 mV at the current density of 10 mA cm(-2) and long-term stability in 1.0 M KOH solution","Normal,only alkaline.",1,0,0,Cl,S,Se,Te,None,None,None,None,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c8nh00027a,Peoples R China,Wuhan Univ Technol,NANOSCALE HORIZONS,11.684,12/28/2018,96,NaN,260,NaN,"In this work, a hybrid GDY/NiFe-LDH electrocatalyst was prepared by a facile hydrothermal treatment, which shows an outstanding catalytic activity with a low overpotential of 260 mV at 10 mA cm(-2) catalytic current density and good durability towards oxy","Normal,only alkaline.",1,0,0,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,10.1039/c8cy02620c,India,Cent Electrochem Res Inst CSIR CECRI Campus,CATALYSIS SCIENCE & TECHNOLOGY,6.177,5/8/2019,34,405,370,NaN,"For the OER in 0.5 M H2SO4, Co-ZIF-550-N-2 delivered a superior activity and required an overpotential of 405 mV at a current density of 10 mA cm(-2) with a Tafel slope value of 281 mV dec(-1)","Normal,only acid.",1,0,0,Co,Zn,N,C,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,10.1039/c7ta09734d,Peoples R China,Sun Yat Sen Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,130,NaN,206,NaN,"The as-obtained hierarchically structured S-NiCoFe LDH electrode shows superb electrocatalytic activity and stability for the OER, requiring overpotentials as low as 206 mV and 258 mV to achieve current densities of 10 mA cm(-2) and 100 mA cm(-2) in 1.0 M","Normal,only alkaline.",1,1,0,C,Co,Fe,Ni,O,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c7ta09619d,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,106,NaN,309,NaN,The optimized NiCoP@Cu3P/CF exhibits a pretty low overpotential of 54 mV at 10 mA cm(-2) and a small Tafel slope of 72 mV dec(-1) serving as a HER electrocatalyst and also exhibits a low overpotential of 309 mV at 10 mA cm(-2) and an extremely small Tafel slope of 42 mV dec (-1) serving as an OER electrocatalyst in 1 M KOH.,"Normal,only alkaline.",1,1,0,Co,Cu,Ni,P,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
