,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1021/acsami.2c01208,Peoples R China,Guangxi Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2022-06-29,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.2c01208,NaN,NaN,NaN,Ni,O,P,W,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1038/srep41773,Japan,Natl Inst Mat Sci,SCIENTIFIC REPORTS,4.996,2017-02-03,40,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/srep41773,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2008.02.010,Portugal,Univ Porto,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2008-09-01,87,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2008.02.010,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0gc01749c,Iran,Univ Kurdistan,GREEN CHEMISTRY,11.034,2020-10-16,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0gc01749c,NaN,NaN,NaN,Cl,Co,Na,O,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2018.04.054,Thailand,Chulalongkorn Univ,APPLIED SURFACE SCIENCE,7.392,2019-02-27,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2018.04.054,NaN,NaN,NaN,C,Ni,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2014.08.010,Poland,J Haber Inst Catalysis & Surface Chem PAS,APPLIED SURFACE SCIENCE,7.392,2014-11-15,32,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2014.08.010,NaN,NaN,NaN,Fe,O,P,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpcs.2021.110527,Iran,Kharazmi Univ,JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS,4.383,2022-01-08,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpcs.2021.110527,NaN,NaN,NaN,Co,Mo,O,P,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.chemosphere.2003.10.036,Taiwan,Kao Yuan Inst Technol,CHEMOSPHERE,8.943,2004-04-01,82,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2003.10.036,NaN,NaN,NaN,Al,C,Cu,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2009.07.045,Russia,Boreskov Inst Catalysis,APPLIED CATALYSIS A-GENERAL,5.723,2009-10-01,39,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2009.07.045,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/jctb.6070,Morocco,Univ Ibn Zohr,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,3.709,2019-08-02,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/jctb.6070,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ja063207m,France,Univ Rennes 1,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2006-10-11,149,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ja063207m,NaN,NaN,NaN,Co,O,Sr,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2015.06.012,Peoples R China,China Univ Geosci,CHEMICAL ENGINEERING JOURNAL,16.744,2015-09-30,45,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2015.06.012,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c9cy01014a,Sweden,Royal Inst Technol KTH,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2019-10-16,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9cy01014a,NaN,NaN,NaN,S,Sc,Se,Te,Y,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.mcat.2017.05.019,Chile,Univ Bio Bio,MOLECULAR CATALYSIS,5.089,2017-08-17,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.mcat.2017.05.019,NaN,NaN,NaN,Ba,Ca,N,O,Sr,Ti,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.matlet.2015.11.052,India,CSIR,MATERIALS LETTERS,3.574,2016-01-13,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.matlet.2015.11.052,NaN,NaN,NaN,Mo,S,None,None,None,None,None,None,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.triboint.2010.03.014,Japan,Chiba Inst Technol,TRIBOLOGY INTERNATIONAL,5.62,2010-09-01,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.triboint.2010.03.014,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s11356-022-22430-0,Peoples R China,Shanghai Univ,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,5.19,2022-09-04,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11356-022-22430-0,NaN,NaN,NaN,C,Fe,I,O,P,S,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.1c00826,Japan,Univ Tokyo,ACS APPLIED MATERIALS & INTERFACES,10.383,2021-05-21,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.1c00826,NaN,NaN,NaN,Fe,N,O,S,Ta,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.analchem.6b02393,Germany,Ruhr Univers Bochum,ANALYTICAL CHEMISTRY,8.008,2016-10-05,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.analchem.6b02393,NaN,NaN,NaN,B,Co,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2021.129704,Peoples R China,Ocean Univ China,CHEMICAL ENGINEERING JOURNAL,16.744,2021-07-05,28,NaN,NaN,NaN,"The Zn-air battery based on Fe-N-C/FePx/NPSC displays a high power density of 216.88 mW cm-2 and strong stability, and the water-splitting electrolyzer assembled by Fe-N-C/FePx/NPSC only needs 1.57 V to reach 10 mA cm-2, which are better than those of Pt/C + IrO2 based devices",No pH key word.10.1016/j.cej.2021.129704,NaN,NaN,NaN,C,Fe,P,Zn,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s11144-022-02226-6,Iran,Urmia Univ Med Sci,REACTION KINETICS MECHANISMS AND CATALYSIS,1.843,2022-06-29,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11144-022-02226-6,NaN,NaN,NaN,Al,C,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.02.031,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-05-01,65,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2019.02.031,NaN,NaN,NaN,C,Co,N,O,P,W,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jallcom.2021.158670,Peoples R China,Chinese Acad Sci,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2021-04-04,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jallcom.2021.158670,NaN,NaN,NaN,Fe,I,O,Ti,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S0021-9517(02)00084-2,Spain,CSIC,JOURNAL OF CATALYSIS,8.047,2003-03-10,79,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0021-9517(02)00084-2,NaN,NaN,NaN,C,Cu,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.jpcc.5b00105,CA 94720 USA,Univ Calif Berkeley,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2015-04-02,590,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.5b00105,NaN,NaN,NaN,Fe,Ni,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jp500057x,Czech Republic,ASCR,JOURNAL OF PHYSICAL CHEMISTRY A,2.944,2014-05-08,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp500057x,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2013.06.035,Italy,Politecn Torino,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2013-11-05,26,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2013.06.035,NaN,NaN,NaN,C,Co,Cr,Cu,Mn,Ni,O,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.chemosphere.2018.05.060,South Korea,Korea Maritime & Ocean Univ,CHEMOSPHERE,8.943,2018-12-28,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2018.05.060,NaN,NaN,NaN,C,Cs,O,Pd,Ru,Ti,V,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpowsour.2019.05.076,Peoples R China,Univ Elect Sci & Technol China,JOURNAL OF POWER SOURCES,9.794,2019-09-04,20,NaN,NaN,NaN,"RHE, a larger Tafel slope of 107.27 mV dec(-1) and higher overpotential of 411 mV at 10 mA cm(-2) for OER, the optimized cobalt hexacyanoferrate/carbon nanotubes hybrid exhibits a much lower Tafel slope of 62.43 mV dec(-1) and smaller onset overpotential of 152 mV, and its overpotential at 10 mA cm(-2) is only 274 mV",No pH key word.10.1016/j.jpowsour.2019.05.076,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,10.1021/acssuschemeng.9b00998,Peoples R China,Heilongjiang Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2019-08-26,21,NaN,NaN,NaN,"Thanks to the more accessible active sites, inlaid structure, and superior electrical conductivity originating from the interconnected carbon nanotube, the as-obtained hybrid exhibits superior electroactivity toward hydrogen evolution reaction, achieving a very low overpotential (68 mV at 10 mA cm(-2)), favorable reaction kinetics, and remarkable stability",No pH key word.10.1021/acssuschemeng.9b00998,NaN,NaN,NaN,C,Fe,O,P,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1016/j.chemosphere.2018.02.113,Peoples R China,Harbin Inst Technol,CHEMOSPHERE,8.943,2018-12-28,69,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2018.02.113,NaN,NaN,NaN,Cu,Mn,O,P,S,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acssuschemeng.7b02850,Peoples R China,Shanghai Jiao Tong Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2017-11-01,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acssuschemeng.7b02850,NaN,NaN,NaN,O,Si,Ti,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.matlet.2021.131207,South Korea,Yeungnam Univ,MATERIALS LETTERS,3.574,2021-12-18,0,NaN,NaN,NaN,"The desired Co(OH)F catalyst synthesized in this study delivered a lower overpotential of 273 mV at a current density of 10 mA cm-2, with a smaller Tafel slope of only 45 mV dec- 1, compared to other fluoride-containing catalysts because of their unique structural features, higher double-layer capacitance, and rapid charge transfer",No pH key word.10.1016/j.matlet.2021.131207,NaN,NaN,NaN,Co,F,O,None,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.matlet.2021.131207,South Korea,Yeungnam Univ,MATERIALS LETTERS,3.574,2021-12-18,0,NaN,NaN,NaN,"Furthermore, a stable potential was maintained for more than 20 h during the chronopotentiometry test at a constant current density of 10 mA cm-2.",No pH key word.10.1016/j.matlet.2021.131207,NaN,NaN,NaN,Co,F,O,None,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2021.133114,Peoples R China,Chinese Acad Sci,CHEMICAL ENGINEERING JOURNAL,16.744,2022-01-15,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2021.133114,NaN,NaN,NaN,B,C,N,O,P,Si,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cattod.2008.05.028,Spain,Univ Politecn Cataluna,CATALYSIS TODAY,6.562,2008-11-01,66,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2008.05.028,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c4nr00602j,Peoples R China,Chinese Acad Sci,NANOSCALE,8.307,2014-07-02,60,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c4nr00602j,NaN,NaN,NaN,C,N,O,Ti,None,None,None,None,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1021/cs401206e,Netherlands,Eindhoven Univ Technol,ACS CATALYSIS,13.7,2014-07-02,93,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/cs401206e,NaN,NaN,NaN,Au,C,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.apcatb.2011.07.030,Egypt,Egyptian Petr Res Inst,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2011-09-21,31,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2011.07.030,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
