,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1016/j.materresbull.2014.04.042,Peoples R China,S China Univ Technol,MATERIALS RESEARCH BULLETIN,5.6,2014-08-01,93,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.materresbull.2014.04.042,NaN,NaN,NaN,C,Cu,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1872-2067(20)63741-X,Singapore,Nanyang Technol Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2021-05-06,14,NaN,NaN,NaN,"Optimized MOF-derived NiFe-OH-0.75 catalyst coated on glassy carbon electrodes achieved a current density of 10 mA cm(-2) in the electrocatalytic OER with a small overpotential of 270 mV, which could be decreased to 235 mV when loading the catalysts on a nickel foam substrate",No pH key word.10.1016/S1872-2067(20)63741-X,NaN,NaN,NaN,Fe,None,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/cs5006822,Japan,Chuo Univ,ACS CATALYSIS,13.7,2014-10-01,22,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/cs5006822,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1166/jnn.2016.11397,Peoples R China,Yancheng Inst Technol,JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY,1.134,2016-07-01,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1166/jnn.2016.11397,NaN,NaN,NaN,Co,O,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.9b02203,Germany,Free Univ Berlin,ACS CATALYSIS,13.7,2019-10-22,20,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.9b02203,NaN,NaN,NaN,C,Fe,O,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2010.08.028,Japan,Tohoku Univ,APPLIED SURFACE SCIENCE,7.392,2010-12-15,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2010.08.028,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1.1346537,India,Indian Inst Sci,ELECTROCHEMICAL AND SOLID STATE LETTERS,2.321,2001-03-01,32,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1.1346537,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.202000882,Singapore,Nanyang Technol Univ,ADVANCED ENERGY MATERIALS,29.698,2020-05-14,81,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aenm.202000882,NaN,NaN,NaN,C,Ru,None,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1080/00268976.2014.998304,Peoples R China,Jilin Univ,MOLECULAR PHYSICS,1.937,2015-06-17,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/00268976.2014.998304,NaN,NaN,NaN,Os,Rh,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1111/jace.18184,Peoples R China,Changchun Univ Sci & Technol,JOURNAL OF THE AMERICAN CERAMIC SOCIETY,4.186,2021-11-08,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1111/jace.18184,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S0920-5861(03)00197-4,Germany,DECHEMA eV,CATALYSIS TODAY,6.562,2003-07-30,55,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0920-5861(03)00197-4,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1088/1757-899X/225/1/012197,India,NIT Silchar,NaN,0,2018-12-28,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1088/1757-899X/225/1/012197,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1016/j.apcata.2010.07.050,India,Univ Delhi,APPLIED CATALYSIS A-GENERAL,5.723,2010-10-20,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2010.07.050,NaN,NaN,NaN,O,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.chemosphere.2020.126878,Qatar,Qatar Univ,CHEMOSPHERE,8.943,2020-06-18,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2020.126878,NaN,NaN,NaN,C,Co,O,Ti,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/ef980165h,Spain,Univ Alicante,ENERGY & FUELS,4.654,1999-03-01,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ef980165h,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1071/CH19627,India,Shivaji Univ,AUSTRALIAN JOURNAL OF CHEMISTRY,1.224,2020-07-14,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1071/CH19627,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1002/ppsc.202000268,Peoples R China,Lanzhou Univ Technol,PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION,3.467,2020-12-14,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/ppsc.202000268,NaN,NaN,NaN,C,Ni,O,None,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jece.2022.107256,Italy,Univ Turin,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,7.968,2022-05-09,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jece.2022.107256,NaN,NaN,NaN,C,O,Zn,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.fuel.2020.119683,Peoples R China,China Univ Min & Technol,FUEL,8.035,2021-02-03,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2020.119683,NaN,NaN,NaN,C,Fe,La,Ni,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.chemosphere.2021.130550,Canada,Univ Waterloo,CHEMOSPHERE,8.943,2021-07-01,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2021.130550,NaN,NaN,NaN,Co,Ni,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d0cc03631e,CT 06520 USA,Yale Univ,CHEMICAL COMMUNICATIONS,6.065,2020-08-27,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0cc03631e,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/chem.201102138,Hungary,HAS,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2012-05-16,26,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/chem.201102138,NaN,NaN,NaN,C,Cl,O,Pd,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jphotochem.2017.05.028,Algeria,Badji Mokhtar Annaba Univ,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,2017-07-13,48,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jphotochem.2017.05.028,NaN,NaN,NaN,C,K,N,Na,O,P,S,Ti,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2010.09.011,France,Univ Strasbourg,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2010-11-22,142,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2010.09.011,NaN,NaN,NaN,Fe,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/3418_2020_71,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/3418_2020_71,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.117809,Peoples R China,Beijing Univ Chem Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-09-19,51,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2019.117809,NaN,NaN,NaN,I,O,Pt,W,None,None,None,None,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.foodchem.2021.129763,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.foodchem.2021.129763,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ssi.2006.10.005,Italy,CNR,SOLID STATE IONICS,3.699,2007-01-15,22,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ssi.2006.10.005,NaN,NaN,NaN,Cr,La,Mn,O,Sr,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jenvman.2021.114315,Peoples R China,Xian Univ Architecture & Technol,JOURNAL OF ENVIRONMENTAL MANAGEMENT,8.91,2022-01-19,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jenvman.2021.114315,NaN,NaN,NaN,B,C,F,O,P,Rh,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.apmt.2020.100846,India,Indian Inst Sci,APPLIED MATERIALS TODAY,8.663,2021-01-15,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apmt.2020.100846,NaN,NaN,NaN,Mg,N,Zn,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c8nr07041e,Peoples R China,Southwest Univ,NANOSCALE,8.307,2019-03-15,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8nr07041e,NaN,NaN,NaN,Co,Fe,N,O,W,None,None,None,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.3390/nano11051088,Peoples R China,Hefei Univ Technol,NANOMATERIALS,5.719,2021-06-08,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/nano11051088,NaN,NaN,NaN,C,Co,Fe,Li,N,O,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/catal9100871,South Korea,Hanyang Univ,CATALYSTS,4.501,2019-12-06,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal9100871,NaN,NaN,NaN,O,Ti,Zn,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1021/jacs.7b11581,NY 14627 USA,Univ Rochester,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2018-03-14,45,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.7b11581,NaN,NaN,NaN,N,O,Pt,S,Ti,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.cej.2022.135300,South Korea,Hankuk Univ Foreign Studies,CHEMICAL ENGINEERING JOURNAL,16.744,2022-04-28,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2022.135300,NaN,NaN,NaN,B,C,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcat.2019.11.014,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcat.2019.11.014,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cc02510j,Peoples R China,Chinese Acad Sci,CHEMICAL COMMUNICATIONS,6.065,2018-12-28,25,NaN,NaN,NaN,"We report the fabrication of self-supported Cu/Cu2O-CuO/rGO nanowire arrays on commercial porous copper foam, which exhibit excellent activity and durability for electrochemical hydrogen evolution, presenting a small onset potential of 84 mV and a low overpotential of 105 mV at a current density of 10 mA cm(-2).",No pH key word.10.1039/c8cc02510j,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2010.09.026,Spain,Univ Castilla La Mancha,APPLIED CATALYSIS A-GENERAL,5.723,2010-12-20,84,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2010.09.026,NaN,NaN,NaN,B,C,Ru,V,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.13227/j.hjkx.201912100,NaN,NaN,NaN,0.0,2020-06-15,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.13227/j.hjkx.201912100,NaN,NaN,NaN,C,Fe,I,Mn,O,P,S,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
