,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.3390/ma12071106,Taiwan,Natl Cheng Kung Univ,MATERIALS,3.748,2019-05-08,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/ma12071106,NaN,NaN,NaN,Cu,O,S,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1006/jcat.1998.2297,CO 80401 USA,Colorado Sch Mines,JOURNAL OF CATALYSIS,8.047,1999-01-01,43,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1006/jcat.1998.2297,NaN,NaN,NaN,Fe,O,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.biombioe.2020.105834,Malaysia,Univ Teknol PETRONAS,BIOMASS & BIOENERGY,5.774,2021-01-15,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.biombioe.2020.105834,NaN,NaN,NaN,F,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0nr04134c,Italy,CNR,NANOSCALE,8.307,2020-10-15,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0nr04134c,NaN,NaN,NaN,Au,O,Pt,Zn,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adfm.202107922,South Korea,Hanyang Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2022-03-05,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adfm.202107922,NaN,NaN,NaN,F,Mn,N,O,Zr,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/anie.200501318,Japan,Kyushu Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2005-01-01,126,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.200501318,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.scitotenv.2022.156345,Peoples R China,Soochow Univ,SCIENCE OF THE TOTAL ENVIRONMENT,10.753,2022-08-12,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.scitotenv.2022.156345,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.chemosphere.2021.130412,Peoples R China,South China Normal Univ,CHEMOSPHERE,8.943,2021-07-03,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2021.130412,NaN,NaN,NaN,B,P,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jphotochem.2016.07.007,Peoples R China,South China Normal Univ,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,2016-10-01,39,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jphotochem.2016.07.007,NaN,NaN,NaN,Ag,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.1c00782,South Korea,Chung Ang Univ,INORGANIC CHEMISTRY,5.436,2021-06-12,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.inorgchem.1c00782,NaN,NaN,NaN,Fe,N,Ni,None,None,None,None,None,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.fuproc.2020.106480,Peoples R China,Harbin Inst Technol,FUEL PROCESSING TECHNOLOGY,8.129,2020-06-18,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuproc.2020.106480,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2166/wst.2011.513,Spain,Univ Complutense Madrid,WATER SCIENCE AND TECHNOLOGY,2.43,2011-01-01,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.2166/wst.2011.513,NaN,NaN,NaN,B,Fe,Ni,O,Y,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.1c09067,Peoples R China,Shanghai Jiao Tong Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2021-08-28,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.1c09067,NaN,NaN,NaN,Al,C,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1080/19443994.2015.1036467,Thailand,Ubon Ratchathani Rajabhat Univ,DESALINATION AND WATER TREATMENT,1.273,2016-03-23,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/19443994.2015.1036467,NaN,NaN,NaN,O,P,Ti,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.5004/dwt.2021.26753,Pakistan,Univ Engn & Technol,DESALINATION AND WATER TREATMENT,1.273,2021-05-22,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.5004/dwt.2021.26753,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/bp049575g,GA 30332 USA,Georgia Inst Technol,BIOTECHNOLOGY PROGRESS,2.909,2005-05-01,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/bp049575g,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apenergy.2017.12.087,WY 82071 USA,Univ Wyoming,APPLIED ENERGY,11.446,2018-03-01,60,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apenergy.2017.12.087,NaN,NaN,NaN,C,Ca,Fe,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2007.04.063,Japan,Kyushu Inst Technol,APPLIED SURFACE SCIENCE,7.392,2007-08-31,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2007.04.063,NaN,NaN,NaN,O,Ru,Si,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10562-018-2553-7,CO 80401 USA,Colorado Sch Mines,CATALYSIS LETTERS,2.936,2018-12-28,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10562-018-2553-7,NaN,NaN,NaN,Al,B,C,Ni,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jenvman.2017.01.064,Peoples R China,Renmin Univ China,JOURNAL OF ENVIRONMENTAL MANAGEMENT,8.91,2017-04-26,25,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jenvman.2017.01.064,NaN,NaN,NaN,Fe,Ni,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.catcom.2022.106445,Peoples R China,Ocean Univ China,CATALYSIS COMMUNICATIONS,3.51,2022-05-23,0,NaN,NaN,NaN,"The optimized Co0.8Fe0.2-MOF composition showed a low overpotential of 237 mV at 10 mA/cm2 and a small Tafel slope of 36.3 mV/dec, which are superior than those of commercially RuO2 electrocatalysts.",No pH key word.10.1016/j.catcom.2022.106445,NaN,NaN,NaN,Co,Fe,O,Ru,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2020.03.111,Peoples R China,Henan Polytech Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-11-03,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.03.111,NaN,NaN,NaN,Au,C,Co,Pd,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.7b02387,Italy,Univ Perugia,ACS CATALYSIS,13.7,2017-11-23,36,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.7b02387,NaN,NaN,NaN,C,I,N,Na,O,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.mssp.2020.105432,India,Tumkur Univ,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,4.644,2020-11-20,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.mssp.2020.105432,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,10.1002/adfm.202105664,Peoples R China,Harbin Inst Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,2021-09-09,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adfm.202105664,NaN,NaN,NaN,C,N,O,P,Ru,None,None,None,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.poly.2016.04.032,Peoples R China,Shenyang Univ Chem Technol,POLYHEDRON,2.975,2016-09-05,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.poly.2016.04.032,NaN,NaN,NaN,B,P,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.catcom.2022.106488,Thailand,Chulalongkorn Univ,CATALYSIS COMMUNICATIONS,3.51,2022-09-06,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.catcom.2022.106488,NaN,NaN,NaN,Si,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cherd.2019.10.021,Brazil,Univ Estadual Campinas,CHEMICAL ENGINEERING RESEARCH & DESIGN,4.119,2020-02-20,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cherd.2019.10.021,NaN,NaN,NaN,Ag,O,Pd,Zn,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.chemosphere.2018.01.174,Spain,Univ Vigo,CHEMOSPHERE,8.943,2018-12-28,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2018.01.174,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2021.11.237,South Korea,Gachon Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2022-02-08,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2021.11.237,NaN,NaN,NaN,C,F,N,Ni,O,W,None,None,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1115/1.4004242,France,PROMES CNRS,JOURNAL OF SOLAR ENERGY ENGINEERING-TRANSACTIONS OF THE ASME,2.376,2011-09-07,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1115/1.4004242,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ja3084362,NC 27599 USA,Univ N Carolina,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2012-11-21,101,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ja3084362,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2011.06.022,France,Univ Bourgogne,CATALYSIS TODAY,6.562,2012-02-23,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2011.06.022,NaN,NaN,NaN,Mo,W,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jcis.2014.03.033,Iran,Arak Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2014-07-09,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcis.2014.03.033,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ta06299e,Peoples R China,Shandong Jianzhu Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2020-10-13,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0ta06299e,NaN,NaN,NaN,Ge,S,Se,Sn,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jhazmat.2020.124327,Peoples R China,Jianghan Univ,JOURNAL OF HAZARDOUS MATERIALS,14.224,2022-01-10,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jhazmat.2020.124327,NaN,NaN,NaN,B,C,N,O,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpowsour.2021.229937,England,UCL,JOURNAL OF POWER SOURCES,9.794,2021-05-28,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpowsour.2021.229937,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ef502135e,Peoples R China,Southwest Petr Univ,ENERGY & FUELS,4.654,2015-04-02,71,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ef502135e,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c0dt01826k,Japan,Niigata Univ,DALTON TRANSACTIONS,4.569,2011-01-01,91,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c0dt01826k,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2018.12.277,Peoples R China,Chinese Acad Sci,APPLIED SURFACE SCIENCE,7.392,2019-02-27,48,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2018.12.277,NaN,NaN,NaN,Cr,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.biombioe.2010.10.034,Spain,Univ Politecn Valencia,BIOMASS & BIOENERGY,5.774,2011-03-26,57,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.biombioe.2010.10.034,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
